url,platform,account_name,followers,date_posted,description,content_type,views,likes,replies,retweet/repost
https://www.threads.com/@arrizkita/post/DdSSNkqEtiL,Threads,arrizkita,,"9/14/2026, 11:10:36 PM","Selamat pagi
Maudy ayunda bisi kurang mindfulnes mending lari aja ya. Gausah ngajak² orang yg lagi berjuang tiba² disuruh sabar atas keadaan yang dibuat sama danzo dkk wkwkwkwkkw",Post,,0,1,0
https://www.threads.com/@queenchaidy/post/DdQ9bfmmkGh,,queenchaidy,,"9/14/2026, 10:49:45 AM","I saw a comment that says:

“Maybe for you it’s just bad news. For others, it’s their reality.”

And that hits me so hard.",Post,,1239,9,186
https://www.threads.com/@amaliazhafarina/post/DdSSGFmEqnM,,amaliazhafarina,,"9/14/2026, 11:09:34 PM",Maudy ayunda could never,Post,,0,0,0
https://www.threads.com/@protomolekul/post/DdSSEkmkh1z,,protomolekul,,"9/14/2026, 11:09:22 PM",Orang-orang jahat saat mencoba mindfulness & menjadi penganut stoikisme ala Maudy Ayunda 🥰🥰,Post,,0,0,0
https://www.threads.com/@cindyaesti/post/DdSSCrkj8q2,,cindyaesti,,"9/14/2026, 11:09:06 PM","Maudy Ayunda ga baca kritikan rang orang, karena dia lagi menjalankan “mindfulness” 🤪",Post,,0,0,0
https://www.threads.com/@justaisy_/post/DdSR8tBEzPP,,justaisy_,,"9/14/2026, 11:08:17 PM","Aku bikin aturan buat diriku sendiri gabuka hp dr jam pulang kerja smpe pagi. Jd main hpnya kalo jam kerja aja. Alhamdulillah ternyata enak bgt, terpapar berita buruknya cm di jam tertentu doang. Dn di jam2 itu aku ttp ikutin dn dukung apa yg bsa aku dukung.

Apakah itu tone deaf? Menurutku sih engga ya. Jd aku ga relate klo Maudy Ayunda yg membatasi dirinya dr berita buruk diblg tonedeaf😅

Krna tiap org pnya cara buat melindungi dirinya sendiri",Post,,0,0,0
https://www.threads.com/@alvijoon/post/DdRYQ5DFBx7,,alvijoon,,"9/14/2026, 2:44:14 PM","Mungkin pas take video ini bagi Maudy sarapan pake toast dengan telor ceplok omega, cottage cheese dan avocado adalah sarapan sederhana, lalu fafifu wasweswos sambil ngomongin mindfulness bakal didukung warga nih. 

I mean, harga buah kaya alpukat aja udh mahal bgt bagi sebagian orang ye Maudyyy. Gimana mau mindfulllll?? Drpd beli alpukat sekilo mending beli beras, makannya pake indomie kenyang biar abis itu bisa nguli lagi. Yes HEALTHY food di negara kita ini MAHAL. Gaji UMR aja seiprit!",Post,,124,39,8
https://www.threads.com/@zizi1_7247/post/DdSR1xAAXTb,,zizi1_7247,,"9/14/2026, 11:07:21 PM","Makanya aku dari dulu nggk pernah tertarik ngikutin kehidupan pribadi artis atau influencer, ini aja aku bingung dari kemarin ngapain orang bahas maudy ayunda, setauku dia penyanyi",Post,,0,0,0
https://www.threads.com/@hi.mamhanna_/post/DdSR0J6kmR8,,hi.mamhanna_,,"9/14/2026, 11:07:07 PM","Tiap buka medsos, ada aja berita yang bikin istighfar. Sekarang cuma bisa berdoa demi kebaikan negeri ini. Soalnya aku rakyat jelata, ga mungkin bisa mindfulness kaya Maudy Ayunda.",Post,,0,0,0
https://www.threads.com/@rofiatulmaos/post/DdSRyvHEr1g,,rofiatulmaos,,"9/14/2026, 11:06:56 PM","Bahkan kalau kamu suka buku yang setelah selesai dibaca malah bikin kamu mikir berhari-hari, KAMU JUGA YANG AKU CARI. 😭📚 Aku nggak peduli kamu guru, murid, mahasiswa, pekerja, ibu rumah tangga, pencari kerja, atau orang biasa. Kalau kamu suka membaca dan suka belajar, kita satu frekuensi. 🥹📚 Dear Threads, tolong pertemukan aku dengan mereka. ❤️ POKOKNYA KALAU KAMU SUKA BUKU, MERAPAT SINI. 😭📚 👉 rofiatulmaos.com/buku #rofiatulmaos #pembacabuku #literasiindonesia #bukugratis #pecintabuku",Post,,0,1,0
