url,platform,account_name,followers,date_posted,description,content_type,views,likes,replies,retweet/repost
https://www.threads.com/@whenywealth/post/DdOr82Ck_Hh,Threads,whenywealth,,2026-09-13T13:38:32.000Z,"tau sabun mandi kan?
itu sy yang suruh.",post,,,3972,
https://www.threads.com/@buitenzorgy/post/DdQgqbVD3qS,Threads,buitenzorgy,,2026-09-14T06:38:23.000Z,"Dear @maudyayunda, kalau kamu ""cuma artis biasa"" yang nggak pernah sekolah serius, saya bisa maklum dengan konten “Mindfulness in the Age of Bad News” mu yang dihujat netizen se-Konoha Raya itu. Tapi, kamu adalah alumni Philosophy, Politics and Economics (PPE) Oxford, jurusan yang paling banyak mencetak para Policy Makers di UK termasuk 5 orang PM. Kamu mereduksi persoalan BAD POLICY menjadi sekedar persoalan BAD NEWS, itu adalah kedunguan tingkat dewa untuk standar alumni PPE Oxford.  1/10",post,,,3385,
https://www.threads.com/@bellemut_/post/DdX27coEaFb,Threads,bellemut_,,2026-09-17T03:07:38.000Z,"Ciri SDM Rendah:
Buang sampah ke kali

Apalagi?",post,,,3334,
https://www.threads.com/@normanj8686/post/DdX5vJhAVJG,Threads,normanj8686,,2026-09-17T03:32:30.000Z,"Setelah menonton full video dari Maudy Ayunda, jujur bingung dimana letak tone deaf nya.
Video dia ini justru mengedukasi gimana caranya kontrol diri dalam menyikapi banyaknya bad news, bukan ajakan bertindak apatis atau tone deaf, bahkan di cuplikan ini jelas dia bilang ""bukan kayak menutup mata tapi curate your information dgn trusted sources"".",post,,,1381,
https://www.threads.com/@nadyads2/post/DdYw1hQo4-m,Threads,nadyads2,,2026-09-17T11:33:38.000Z,tanggapan kakak kakak kalau di busway depan mata kita lihat orang berjatuhan ketombe dari rambutnya di baju or jaket yg kebetulan hitam pakaiannya itu gimana ya? Izin saran,post,,,1357,
https://www.threads.com/@navalaoude/post/DdZDS97ke2P,Threads,navalaoude,,2026-09-17T14:14:57.000Z,"RIP empathy 💔￼ miris bgt baca reply kaka ini. Menurut dia selama dia baik, Indonesia juga baik. Contoh nyata manusia tonedeaf.",post,,,1294,
https://www.threads.com/@acjoo/post/DdV5tUYgQdR,Threads,acjoo,,2026-09-16T08:53:27.000Z,"Coba creator dan netizen yang ngegoreng, kasih tau saya. Saya mau belajar.",post,,,1242,
https://www.threads.com/@momsdailyneeds/post/DdVM6aeGpkb,Threads,momsdailyneeds,,2026-09-16T02:22:01.000Z,"Yg dia omongin sebenarnya bener..
Gw jg Pengen bisa mindfulness di situasi sekarang.
Tp telur naik dikit aja rasanya pengen misuh2!!!
Lah dia sekali masak telur 3 buat dimakan sendiri wajar kalau dia mindfulness 🤣",post,,,875,
https://www.threads.com/@veritya.arata/post/DdXgNcUkyJo,Threads,veritya.arata,,2026-09-16T23:49:07.000Z,"Lihat kasusnya Maudi Ayunda? 

Ada alasan knp gw hati-hati banget ngobrol sama orang2 yang merasa level kehidupan mereka jauh di bawah gw. Gw sih masih naif dan merasa semua manusia sama. Tapi, gak semua orang sependapat. Gw biasanya lbh suka diem kalau berada di lingkungan gt. Tahu knp?

Karena apapun yang gw omongin tentang hidup gw akan dikira kesombongan dan tone deaf. Bahkan gw cuma ngomongin mau beli buku keluaran terbaru aja dikatai sok pintar. Ke cafe sendirian buat baca dengan tenang?",post,,,716,
https://www.threads.com/@putra_jung/post/DdXj-WXE5ZU,Threads,putra_jung,,2026-09-17T00:22:00.000Z,"Dari Youtube or Postingan Maudy Ayunda yang sliweran di goreng sedemikian rupa, gw bisa tau yang berkomentar mana yang cerdas mana yang dungu.
Tapi asli ngumpul orang dungu sok tau bahkan sampai akademisi pun ga paham isi dari apa yang dibahas maudy ayunda. Malah bahas bahas pajak lah, lppd itu klo otaklu sanggup ya maju karena itu utk semua WNI yg otaknya cerdas pintar! 

Netizen dengan bangganya nanya, setelah di hujat bisa Tidur tenang ga ya si Maudy? Lah dia ga salah mah dia cuek aja.",post,,,633,
